location_id,timestamp,state,road_type,lane_count,speed_limit_kmph,has_signal,enforcement_level,blackspot_score,latitude,longitude,season,day_of_week,hour_of_day,lighting,weather,is_peak,vehicle_count_per_hr,avg_speed_kmph,peak,traffic_data_quality_flag,signal_status,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,signal_data_quality_flag,accident_occurred,severity,vehicles_involved,cause,veh_count_at_accident
L006,2025-07-07 17:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,17,Day,Rain,True,1450.0,5.0,True,,Blinking,,,,,,,False,,,,1450
L006,2025-07-07 18:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,18,Day,Rain,True,1023.0,13.6,True,,Working,73.0,96.0,5.0,174.0,0.0,,False,,,,1023
L006,2025-07-07 19:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,19,Dusk/Dawn,Clear,True,1556.0,15.9,True,,Working,75.0,76.0,3.0,154.0,2.0,,False,,,,1556
L006,2025-07-07 20:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,20,Night,Rain,True,588.0,15.0,True,,Off,,,,,,,False,,,,588
L006,2025-07-07 21:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,21,Night,Clear,True,1490.0,12.8,True,,Working,78.0,101.0,6.0,185.0,1.0,,False,,,,1490
L006,2025-07-07 22:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,22,Night,Clear,False,297.0,23.2,False,,Working,55.0,103.0,7.0,165.0,0.0,,False,,,,297
L006,2025-07-07 23:00:00,Telangana,urban,2,51,True,low,0.247,17.484343,78.522168,monsoon,0,23,Night,Thunderstorm,False,409.0,,False,,Working,27.0,64.0,4.0,95.0,2.0,,False,,,,409
L007,2025-07-01 00:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,0,Night,Clear,False,1487.0,94.7,False,,Working,101.0,82.0,5.0,188.0,0.0,,False,,,,1487
L007,2025-07-01 01:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,1,Night,Rain,False,1885.0,94.2,False,,Working,115.0,68.0,8.0,191.0,0.0,,False,,,,1885
L007,2025-07-01 02:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,2,Night,Rain,False,2120.0,96.7,False,,Working,117.0,34.0,7.0,158.0,1.0,,False,,,,2120
L007,2025-07-01 03:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,3,Night,Rain,False,2094.0,97.4,False,,Working,91.0,64.0,7.0,162.0,2.0,,False,,,,2094
L007,2025-07-01 04:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,4,Night,Rain,False,1664.0,90.3,False,,Working,74.0,79.0,7.0,160.0,0.0,,False,,,,1664
L007,2025-07-01 05:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,5,Dusk/Dawn,Clear,False,3881.0,86.9,False,,Off,,,,,,,False,,,,3881
L007,2025-07-01 06:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,6,Day,Clear,True,6485.0,83.2,True,,Working,50.0,66.0,4.0,120.0,1.0,,False,,,,6485
L007,2025-07-01 07:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,7,Day,Rain,True,7275.0,,True,,Off,,,,,,,False,,,,7275
L007,2025-07-01 08:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,8,Day,Clear,True,6851.0,81.3,True,,Working,104.0,59.0,5.0,168.0,0.0,,False,,,,6851
L007,2025-07-01 09:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,9,Day,Rain,True,2424.0,82.8,True,,Working,94.0,97.0,3.0,194.0,1.0,,False,,,,2424
L007,2025-07-01 10:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,10,Day,Clear,False,1448.0,89.5,False,,Working,93.0,117.0,3.0,213.0,0.0,,False,,,,1448
L007,2025-07-01 11:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,11,Day,Clear,False,3715.0,77.9,False,,Working,88.0,46.0,6.0,140.0,0.0,,False,,,,3715
L007,2025-07-01 12:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,12,Day,Rain,False,5325.0,65.9,False,,Blinking,,,,,,,False,,,,5325
L007,2025-07-01 13:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,13,Day,Clear,False,4226.0,84.6,False,,Working,76.0,61.0,4.0,141.0,0.0,,False,,,,4226
L007,2025-07-01 14:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,14,Day,Rain,False,18490.0,72.0,False,veh_spike,Working,79.0,116.0,5.0,200.0,0.0,,False,,,,18490
L007,2025-07-01 15:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,15,Day,Rain,False,1336.0,,False,,Working,56.0,116.0,6.0,178.0,1.0,,False,,,,1336
L007,2025-07-01 16:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,16,Day,Rain,False,4586.0,65.8,False,,Working,79.0,39.0,7.0,125.0,1.0,,False,,,,4586
L007,2025-07-01 17:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,17,Day,Clear,False,1587.0,96.3,False,,Working,72.0,66.0,7.0,145.0,0.0,,False,,,,1587
L007,2025-07-01 18:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,18,Day,Clear,True,3446.0,89.2,True,,Working,56.0,92.0,5.0,153.0,1.0,,False,,,,3446
L007,2025-07-01 19:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,19,Dusk/Dawn,Clear,True,9533.0,72.9,True,,Blinking,,,,,,,False,,,,9533
L007,2025-07-01 20:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,20,Night,Rain,True,5227.0,69.0,True,,Working,113.0,102.0,10.0,225.0,0.0,,False,,,,5227
L007,2025-07-01 21:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,21,Night,Rain,True,2128.0,100.0,True,,Working,111.0,111.0,3.0,225.0,2.0,,False,,,,2128
L007,2025-07-01 22:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,22,Night,Clear,True,6299.0,87.3,True,,Working,66.0,76.0,4.0,146.0,1.0,,True,Major,2.0,Overspeeding,6299
L007,2025-07-01 23:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,1,23,Night,Thunderstorm,False,4218.0,85.9,False,,Working,48.0,66.0,5.0,119.0,0.0,,False,,,,4218
L007,2025-07-02 00:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,0,Night,Clear,False,796.0,109.5,False,,Working,88.0,44.0,7.0,139.0,0.0,,False,,,,796
L007,2025-07-02 01:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,1,Night,Rain,False,3170.0,85.2,False,,Working,107.0,50.0,4.0,161.0,0.0,,False,,,,3170
L007,2025-07-02 02:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,2,Night,Rain,False,1058.0,101.0,False,,Working,38.0,35.0,4.0,77.0,0.0,,False,,,,1058
L007,2025-07-02 03:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,3,Night,Rain,False,4766.0,85.9,False,,Working,50.0,67.0,3.0,120.0,1.0,,True,Fatal,1.0,Weather-related,4766
L007,2025-07-02 04:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,4,Night,Rain,False,1681.0,100.0,False,,Working,62.0,73.0,6.0,141.0,0.0,,False,,,,1681
L007,2025-07-02 05:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,5,Dusk/Dawn,Rain,False,3271.0,77.4,False,,Working,37.0,78.0,7.0,122.0,0.0,,False,,,,3271
L007,2025-07-02 06:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,6,Day,Clear,True,8370.0,74.8,True,,Working,64.0,61.0,5.0,130.0,1.0,,False,,,,8370
L007,2025-07-02 07:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,7,Day,Rain,True,4759.0,69.1,True,,Blinking,,,,,,,False,,,,4759
L007,2025-07-02 08:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,8,Day,Clear,True,0.0,0.0,True,veh_dropout,Blinking,,,,,,,False,,,,0
L007,2025-07-02 09:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,9,Day,Rain,True,4657.0,70.8,True,,Working,38.0,52.0,5.0,95.0,0.0,,False,,,,4657
L007,2025-07-02 10:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,10,Day,Rain,False,1713.0,86.4,False,,Working,111.0,72.0,7.0,190.0,0.0,,False,,,,1713
L007,2025-07-02 11:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,11,Day,Rain,False,4376.0,78.2,False,,Working,63.0,78.0,5.0,146.0,1.0,,False,,,,4376
L007,2025-07-02 12:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,12,Day,Rain,False,1890.0,79.4,False,,Working,90.0,93.0,3.0,186.0,0.0,,False,,,,1890
L007,2025-07-02 13:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,13,Day,Rain,False,1909.0,88.9,False,,Off,,,,,,,False,,,,1909
L007,2025-07-02 14:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,14,Day,Rain,False,3295.0,,False,,Working,107.0,108.0,7.0,222.0,0.0,,False,,,,3295
L007,2025-07-02 15:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,15,Day,Rain,False,3956.0,72.7,False,,Working,97.0,70.0,7.0,174.0,0.0,,False,,,,3956
L007,2025-07-02 16:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,16,Day,Clear,False,4344.0,88.9,False,,Working,43.0,80.0,3.0,126.0,2.0,,False,,,,4344
L007,2025-07-02 17:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,17,Day,Clear,False,1215.0,106.7,False,,Working,74.0,76.0,7.0,157.0,0.0,,False,,,,1215
L007,2025-07-02 18:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,18,Day,Clear,True,5040.0,84.5,True,,Working,116.0,45.0,7.0,168.0,0.0,,False,,,,5040
L007,2025-07-02 19:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,19,Dusk/Dawn,Clear,True,6634.0,78.3,True,,Working,95.0,106.0,5.0,206.0,0.0,,False,,,,6634
L007,2025-07-02 20:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,20,Night,Rain,True,8697.0,72.0,True,,Working,45.0,44.0,3.0,92.0,0.0,,False,,,,8697
L007,2025-07-02 21:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,21,Night,Clear,True,4955.0,79.5,True,,Working,57.0,56.0,10.0,123.0,0.0,,False,,,,4955
L007,2025-07-02 22:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,22,Night,Thunderstorm,True,2677.0,88.9,True,,Working,55.0,78.0,8.0,141.0,1.0,,False,,,,2677
L007,2025-07-02 23:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,2,23,Night,Clear,False,2238.0,97.4,False,,Working,95.0,71.0,9.0,175.0,0.0,,False,,,,2238
L007,2025-07-03 00:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,0,Night,Clear,False,3370.0,,False,,Working,89.0,45.0,3.0,137.0,1.0,,False,,,,3370
L007,2025-07-03 01:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,1,Night,Rain,False,2189.0,84.5,False,,Working,47.0,46.0,8.0,101.0,1.0,,False,,,,2189
L007,2025-07-03 02:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,2,Night,Rain,False,1316.0,107.0,False,,Working,100.0,82.0,10.0,192.0,1.0,,False,,,,1316
L007,2025-07-03 03:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,3,Night,Rain,False,1910.0,90.4,False,,Blinking,,,,,,,False,,,,1910
L007,2025-07-03 04:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,4,Night,Rain,False,2504.0,96.1,False,,Working,66.0,112.0,10.0,188.0,0.0,,False,,,,2504
L007,2025-07-03 05:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,5,Dusk/Dawn,Rain,False,1403.0,93.9,False,,Working,71.0,112.0,3.0,186.0,3.0,,False,,,,1403
L007,2025-07-03 06:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,6,Day,Clear,True,7257.0,78.3,True,,Working,86.0,73.0,6.0,165.0,0.0,,False,,,,7257
L007,2025-07-03 07:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,7,Day,Thunderstorm,True,2652.0,95.2,True,,Working,119.0,95.0,7.0,221.0,0.0,,False,,,,2652
L007,2025-07-03 08:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,8,Day,Thunderstorm,True,1776.0,100.3,True,,Working,40.0,38.0,6.0,84.0,0.0,,False,,,,1776
L007,2025-07-03 09:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,9,Day,Rain,True,3103.0,80.1,True,,Working,102.0,79.0,6.0,187.0,0.0,,False,,,,3103
L007,2025-07-03 10:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,10,Day,Clear,False,2971.0,79.3,False,,Working,76.0,97.0,3.0,176.0,0.0,,False,,,,2971
L007,2025-07-03 11:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,11,Day,Rain,False,1877.0,88.2,False,,Working,113.0,90.0,7.0,210.0,1.0,,False,,,,1877
L007,2025-07-03 12:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,12,Day,Clear,False,4520.0,74.7,False,,Working,56.0,82.0,7.0,145.0,1.0,,False,,,,4520
L007,2025-07-03 13:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,13,Day,Clear,False,3438.0,80.2,False,,Working,81.0,95.0,7.0,183.0,1.0,,False,,,,3438
L007,2025-07-03 14:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,14,Day,Clear,False,3056.0,-1.0,False,speed_glitch,Off,,,,,,,False,,,,3056
L007,2025-07-03 15:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,15,Day,Rain,False,1786.0,82.9,False,,Working,35.0,59.0,7.0,101.0,0.0,,False,,,,1786
L007,2025-07-03 16:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,16,Day,Rain,False,4247.0,,False,,Working,81.0,38.0,3.0,122.0,0.0,,False,,,,4247
L007,2025-07-03 17:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,17,Day,Rain,False,1997.0,87.0,False,,Working,93.0,85.0,4.0,182.0,1.0,,False,,,,1997
L007,2025-07-03 18:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,18,Day,Rain,True,8209.0,59.8,True,,Working,0.0,112.0,4.0,175.0,0.0,sig_glitch,False,,,,8209
L007,2025-07-03 19:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,19,Dusk/Dawn,Rain,True,1910.0,85.3,True,,Working,114.0,69.0,4.0,187.0,1.0,,False,,,,1910
L007,2025-07-03 20:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,20,Night,Clear,True,4882.0,82.2,True,,Working,55.0,86.0,6.0,147.0,0.0,,False,,,,4882
L007,2025-07-03 21:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,21,Night,Rain,True,5085.0,,True,,Working,40.0,82.0,6.0,128.0,0.0,,False,,,,5085
L007,2025-07-03 22:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,22,Night,Thunderstorm,True,4572.0,,True,,Working,108.0,101.0,10.0,219.0,0.0,,False,,,,4572
L007,2025-07-03 23:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,3,23,Night,Clear,False,4312.0,83.2,False,,Working,105.0,35.0,7.0,147.0,0.0,,False,,,,4312
L007,2025-07-04 00:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,0,Night,Rain,False,2403.0,90.1,False,,Working,84.0,43.0,5.0,132.0,0.0,,True,Minor,2.0,Overspeeding,2403
L007,2025-07-04 01:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,1,Night,Rain,False,3167.0,87.9,False,,Working,47.0,63.0,6.0,116.0,1.0,,True,Minor,3.0,Weather-related,3167
L007,2025-07-04 02:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,2,Night,Rain,False,3562.0,88.2,False,,Working,46.0,81.0,7.0,134.0,0.0,,False,,,,3562
L007,2025-07-04 03:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,3,Night,Rain,False,2996.0,93.1,False,,Off,,,,,,,False,,,,2996
L007,2025-07-04 04:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,4,Night,Rain,False,2208.0,89.4,False,,Working,84.0,105.0,8.0,197.0,1.0,,False,,,,2208
L007,2025-07-04 05:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,5,Dusk/Dawn,Rain,False,2520.0,87.1,False,,Blinking,,,,,,,False,,,,2520
L007,2025-07-04 06:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,6,Day,Thunderstorm,True,4290.0,85.3,True,,Working,111.0,42.0,3.0,156.0,1.0,,False,,,,4290
L007,2025-07-04 07:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,7,Day,Rain,True,6545.0,56.5,True,,Working,61.0,74.0,4.0,139.0,1.0,,False,,,,6545
L007,2025-07-04 08:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,8,Day,Clear,True,7686.0,66.1,True,,Working,113.0,35.0,5.0,153.0,0.0,,False,,,,7686
L007,2025-07-04 09:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,9,Day,Rain,True,3550.0,73.5,True,,Working,38.0,87.0,4.0,129.0,1.0,,False,,,,3550
L007,2025-07-04 10:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,10,Day,Thunderstorm,False,8525.0,101.5,False,veh_spike,Working,38.0,119.0,6.0,163.0,1.0,,False,,,,8525
L007,2025-07-04 11:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,11,Day,Clear,False,1853.0,90.5,False,,Working,75.0,89.0,7.0,171.0,0.0,,False,,,,1853
L007,2025-07-04 12:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,12,Day,Rain,False,1446.0,87.0,False,,Working,73.0,36.0,7.0,116.0,2.0,,False,,,,1446
L007,2025-07-04 13:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,13,Day,Rain,False,2406.0,79.1,False,,Working,78.0,74.0,7.0,159.0,0.0,,False,,,,2406
L007,2025-07-04 14:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,14,,Rain,False,3676.0,74.8,False,,Blinking,,,,,,,False,,,,3676
L007,2025-07-04 15:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,15,Day,Clear,False,2818.0,83.9,False,,Working,74.0,87.0,5.0,166.0,0.0,,False,,,,2818
L007,2025-07-04 16:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,16,Day,Rain,False,719.0,98.4,False,,Off,,,,,,,False,,,,719
L007,2025-07-04 17:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,17,Day,Thunderstorm,False,1235.0,94.6,False,,Working,69.0,88.0,3.0,160.0,0.0,,False,,,,1235
L007,2025-07-04 18:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,18,Day,Clear,True,4001.0,84.9,True,,Working,116.0,44.0,7.0,167.0,0.0,,False,,,,4001
L007,2025-07-04 19:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,19,Dusk/Dawn,Clear,True,6966.0,77.2,True,,Off,,,,,,,False,,,,6966
L007,2025-07-04 20:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,20,Night,Thunderstorm,True,3349.0,91.4,True,,Working,58.0,102.0,5.0,165.0,0.0,,False,,,,3349
L007,2025-07-04 21:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,21,Night,Clear,True,3868.0,100.2,True,,Working,119.0,67.0,6.0,192.0,0.0,,False,,,,3868
L007,2025-07-04 22:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,22,Night,Rain,True,4370.0,83.2,True,,Working,45.0,34.0,10.0,89.0,0.0,,False,,,,4370
L007,2025-07-04 23:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,4,23,Night,Rain,False,2495.0,98.6,False,,Working,72.0,83.0,4.0,159.0,0.0,,False,,,,2495
L007,2025-07-05 00:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,0,Night,Clear,False,2336.0,90.4,False,,Working,74.0,31.0,3.0,108.0,1.0,,False,,,,2336
L007,2025-07-05 01:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,1,Night,Rain,False,3113.0,86.3,False,,Working,70.0,33.0,5.0,108.0,0.0,,False,,,,3113
L007,2025-07-05 02:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,2,Night,Rain,False,833.0,107.1,False,,Working,96.0,31.0,9.0,136.0,1.0,,False,,,,833
L007,2025-07-05 03:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,3,Night,Rain,False,2506.0,90.5,False,,Working,69.0,76.0,10.0,155.0,2.0,,False,,,,2506
L007,2025-07-05 04:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,4,Night,Rain,False,953.0,98.5,False,,Working,75.0,58.0,8.0,141.0,3.0,,True,Fatal,2.0,Weather-related,953
L007,2025-07-05 05:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,5,Dusk/Dawn,Rain,False,1077.0,91.7,False,,Working,56.0,33.0,7.0,96.0,0.0,,False,,,,1077
L007,2025-07-05 06:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,6,Day,Clear,True,8305.0,76.7,True,,Working,62.0,119.0,4.0,185.0,0.0,,False,,,,8305
L007,2025-07-05 07:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,7,Day,Rain,True,1592.0,90.1,True,,Working,49.0,37.0,5.0,91.0,0.0,,False,,,,1592
L007,2025-07-05 08:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,8,Day,Thunderstorm,True,2450.0,93.8,True,,Working,89.0,66.0,6.0,161.0,0.0,,False,,,,2450
L007,2025-07-05 09:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,9,Day,Clear,True,3476.0,80.8,True,,Working,91.0,66.0,6.0,163.0,1.0,,False,,,,3476
L007,2025-07-05 10:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,10,Day,Rain,False,2741.0,,False,,Working,71.0,113.0,7.0,191.0,1.0,,False,,,,2741
L007,2025-07-05 11:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,11,Day,Clear,False,2510.0,98.0,False,,Working,86.0,113.0,6.0,205.0,1.0,,False,,,,2510
L007,2025-07-05 12:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,12,Day,Rain,False,0.0,0.0,False,veh_dropout,Working,49.0,85.0,7.0,141.0,0.0,,False,,,,0
L007,2025-07-05 13:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,13,Day,Clear,False,4558.0,,False,,Working,120.0,90.0,3.0,213.0,2.0,,False,,,,4558
L007,2025-07-05 14:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,14,Day,Thunderstorm,False,3264.0,86.2,False,,Working,39.0,81.0,3.0,123.0,1.0,,False,,,,3264
L007,2025-07-05 15:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,15,Day,Rain,False,1777.0,81.5,False,,Working,87.0,31.0,7.0,125.0,0.0,,False,,,,1777
L007,2025-07-05 16:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,16,Day,Clear,False,3267.0,91.1,False,,Working,111.0,119.0,5.0,235.0,0.0,,False,,,,3267
L007,2025-07-05 17:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,17,Day,Clear,False,2697.0,84.2,False,,Working,113.0,84.0,4.0,201.0,0.0,,False,,,,2697
L007,2025-07-05 18:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,18,Day,Clear,True,4334.0,86.9,True,,Working,103.0,92.0,5.0,200.0,1.0,,False,,,,4334
L007,2025-07-05 19:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,19,Dusk/Dawn,Rain,True,4354.0,67.9,True,,Working,46.0,41.0,6.0,93.0,0.0,,False,,,,4354
L007,2025-07-05 20:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,20,Night,Clear,True,4810.0,95.8,True,,Working,119.0,103.0,5.0,227.0,1.0,,False,,,,4810
L007,2025-07-05 21:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,21,Night,Rain,True,4057.0,90.7,True,,Working,77.0,47.0,4.0,128.0,1.0,,False,,,,4057
L007,2025-07-05 22:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,22,Night,Rain,True,8474.0,58.7,True,,Working,71.0,70.0,3.0,144.0,1.0,,False,,,,8474
L007,2025-07-05 23:00:00,Telangana,highway,8,119,True,medium,0.222,17.268045,78.359416,monsoon,5,23,Night,Clear,False,3999.0,95.7,False,,Working,75.0,65.0,4.0,144.0,0.0,,False,,,,3999
